reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
02151e6e-cd32-435f-a41d-7249286c3b31,Rifqi Hidayatullah,https://play-lh.googleusercontent.com/a-/AD_cMMQv_3op-VKMHiDauhKd8BLVdzqp7QLAcscKbySRWKsswQ,"Walupun sempat bingung cara pakai nya, skrg lebih mudah. Ditambah lagi banyaknya fitur2 yg mendukung lain nya. Semua serba bisa kita lakukan dengan gojek",5,0,4.69.1,2023-06-30 08:39:02,,,4.69.1,most_relevant,com.gojek.app
2fa23c31-ff2f-4f89-bcdb-cb23d70336c1,Marlijan Paulain,https://play-lh.googleusercontent.com/a/AAcHTtcNmlZRW6Ko0EenqNYHuiWxbMsO1XWyDLpSGR4wUYIp=mo,"Di suru update ke plus, tapi datang selfi tidak mau tangkap gampar apa apa ini aplikasi. Yang punya saya pribadi, tapi mau ditransfer suru harus update, sudh mau di update malah eror tidak bisa selfi, akhirnyq uang tidak bisa di transfer. Ini aplikasi kok gak jelas gini",1,8,4.69.1,2023-06-30 09:37:00,"Hai Marlijan Paulain, mohon maaf atas kendala yang dialami. Sebelum kamu mencoba upgrade ke GoPay Plus, pastikan dokumen serta foto selfie yang kamu kirim sudah sesuai dengan ketentuan GoPay. Info lengkapnya bisa klik tautan https://gjk.id/UpgradeGopayPlus dari email-mu, pastikan klik link dari ponsel Android ya. ^Meta",2023-07-03 10:27:11,4.69.1,most_relevant,com.gojek.app
c70149ac-36e1-4392-aefb-39aa57ac9edf,Stephanie Zefanya,https://play-lh.googleusercontent.com/a-/AD_cMMRR9QFBG5T8_urVNan6qOBFZHNL86MM4o3D1fofvcJ5eA,Csnya sangat2 ga informatif ad masalah cuma disuruh nunggu secepatnya2 uang saya 500rb blm balik2 lagi ke akun gopay. Dijanjiin 1×24j tp gaada hasil. Csnya di latih lagi begitu pula tim terkaitnya kerjanya lelet,3,1,4.67.2,2023-06-30 09:58:37,"Hai Stephanie, terima kasih atas ulasan kamu. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@go-jek.com dengan melampirkan kode psr-23-184-0430-43581 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Meta",2023-07-03 11:30:55,4.67.2,most_relevant,com.gojek.app
88b3af23-cf32-4444-b392-54bd65c59dcf,Asep Didin Komarudin,https://play-lh.googleusercontent.com/a-/AD_cMMQ_1qdDHOlQ7yAgUC-L0Oy4xgyeHV-cXjVAAsS7alS0_wM,"Sering tiba-tiba ""Internetnya mati"". Padahal koneksi normal. Lebih menyebalkan lagi kalo gangguan itu muncul ketika hendak bayar pake Gopay di supermarket.",3,1,4.69.2,2023-06-30 13:32:32,"Hai Asep, mohon maaf atas kendalanya. Pastikan sinyal internet bagus dan sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih mengalami kendala, silakan laporkan dengan cara klik tautan https://gjk.id/ErrorApps dari email di ponsel Android-mu, cantumkan kode psr-23-184-0428-22656 pada kolom 'Ceritakan lebih lanjut'. ^Meta",2023-07-03 11:28:33,4.69.2,most_relevant,com.gojek.app
78f18b66-690e-4050-870b-83bc570811c5,rocky roxy,https://play-lh.googleusercontent.com/a/AAcHTtf-o6RHAsxKowIj2b2D6TbZs_cnbJy-5hkojDOt1aHU=mo,"Aplikasi eror,coba uninstal trus instal lg,,mlh Masuk ke akun susah bngt..udah ngisi no hp,otp,email,eh pas email mlh g bisa,emailnya udah kedaftar...yaiyalah gw aja udah bikin akun..gw mau login bukan bikin akun baruu....",2,0,4.69.2,2023-06-30 19:44:10,"Hai, mohon maaf atas kendalanya. Sebelum login, pastikan kamu menggunakan aplikasi Gojek versi terbaru, dan tidak ada kendala pada akun Gojek kamu. Jika masih mengalami kendala, silakan laporkan melalui email ke customerservice@go-jek.com dan mencantumkan kode psr-23-184-0357-19505 pada subjek email yang dikirimkan. ^Meta",2023-07-03 10:57:32,4.69.2,most_relevant,com.gojek.app
f95737ab-6a53-43da-abdc-b832ac6fcaeb,Maryadi Adhi,https://play-lh.googleusercontent.com/a/AAcHTteV3di99sOLtNB1t-Z7TBbLe8MysvKhqFfpCc0ygcS90A=mo,"Saya kecewa baru update semua fitur gojek,tapi semuanya eror dan yg bikin lebih kecewa lagi di bilang terdeteksi penyalahgunaan aplikasi.Pihak gojek juga seharusnya hubungi langsung via telepon untuk lebih jelasnya 😤😤😡",2,0,4.69.2,2023-07-01 11:24:36,"Hai Maryadi Adhi, mohon maaf atas kendala yang kamu alami. Mengenai kendala tersebut, silakan laporkan melalui email ke customerservice@go-jek.com dengan melampirkan kode psr-23-184-0827-440066 pada subject email agar tim kami bisa bantu cek lebih lanjut. ^Meta",2023-07-03 15:27:59,4.69.2,most_relevant,com.gojek.app
5b69ba17-b46d-4833-8fe2-a21c47ff1d62,Nurweni Rahayu,https://play-lh.googleusercontent.com/a/AAcHTtenZBqGYVxKOd8w5gFT6prEPu0m4VE6fhIvDXoAKcrD=mo,Sudah bagus sih layanan dari Gojek cuma dikota sy belum bs akses gocar & gofood tapi yg paling buat sedih sy. Kenapa skrg ini tidak ada layanan gopay letter nya alias dibekukan karena perpindahan PT,4,0,4.69.2,2023-07-01 11:37:48,,,4.69.2,most_relevant,com.gojek.app
b1e70a78-f813-4b24-b2b1-d28be38100e4,Fini Umaeroh sari,https://play-lh.googleusercontent.com/a/AAcHTtfM6ch0ODjfWcwzK67KpBaBoH42pHMCPH6jeBg2FT_k=mo,"Haduh ga usah ada fitur isi emoney deh kalo status sukses tapi saldo ga masuk² mah padahal udah email, udah kirim laporan via chat CS tapi ga ada tanggapan atau solusi nya. Saldo jadi angus gitu aja. Isi pulsa juga pernah begitu, makin jelek aplikasi nya, udah jarang dapet voucher bulanan juga dari reward level nya.",1,22,4.69.2,2023-07-01 22:41:08,"Hai Fini, terima kasih atas ulasan kamu. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@go-jek.com dengan melampirkan kode psr-23-184-0524-03183 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Meta",2023-07-03 12:24:14,4.69.2,most_relevant,com.gojek.app
b9a44753-5ccd-4d3b-9c11-79fa7e7e9787,Hitler Adiotua Nababan,https://play-lh.googleusercontent.com/a-/AD_cMMTqln7HuUDOBI1xqK6_crPaJc-_RY9JDOOOz8yxtUSSqw,"tolong algoritma penentuan driver diperbaiki lagi, soalnya sering pesen makanan tapi drivernya jauh dari resto, udah jauh, driver ga langsung gerak menuju resto, estimasi waktu tiba seenak jidat... kecepatan dalam pelayanan itu penting, setidaknya ketepatan kalo ga bisa cepet. jangan buat estimasi tiba dalam 30 menit,...gw nungguin 1 jam lebih masbro.. tolong yah terimakasih...",3,3,4.68.1,2023-07-01 23:45:21,"Hai Hitler Adiotua, mohon maaf ya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Meta",2023-07-03 15:56:35,4.68.1,most_relevant,com.gojek.app
4b1d34c3-a17e-47ce-b943-8924a67cbb16,gie boy88,https://play-lh.googleusercontent.com/a-/AD_cMMQNk5buNwQpgqQgTUQ9Kn9riK5VtaQ6m7vCKnhyYbG7nQ,"detail alamat gbs d rubah sesuai, kemauan kita... Malah cenderung liat pin📌 map terdekat.. Yg sdh exist d google map........ Pin alamat malah ke rumah tetangga",4,0,4.69.1,2023-07-02 06:16:34,,,4.69.1,most_relevant,com.gojek.app
b9a8a0ea-283b-441b-bf5f-bc8c0b70410c,ANTI_ INTRO,https://play-lh.googleusercontent.com/a/AAcHTtdtVZ8tQVSQrCjrRrx0lDrvvJaWvW4L23WWhUSpKRQz=mo,"Banyak bug error voucher diskon ongkir dan diskon harga yg di fitur gofood tidak bisa di pakai, padahal sudah memenuhi syarat, sudah di klik pakai tapi harganya tetap segitu GK ada diskon walaupun sudah klik pakai juga",3,3,4.69.1,2023-07-02 09:19:54,"Hai, mohon maaf atas kendalanya. Terkait laporanmu, pastikan kode voucher yang dimasukkan sudah sesuai, ya. Jika masih tidak bisa, silakan laporkan dengan cara klik tautan https://gjk.id/RedeemPromoCode dari email di ponsel Android-mu, cantumkan kode psr-23-185-0505-36993 pada kolom 'Ceritakan lebih lanjut'. ^Meta",2023-07-04 12:05:49,4.69.1,most_relevant,com.gojek.app
b5606dde-81bd-4417-94b7-bbdd2a23ff97,Yuri Idanish,https://play-lh.googleusercontent.com/a-/AD_cMMQjnXbAZeP7bdyL62GYZlCHDdNXjZrMaJeZkDD_t3FgoiY,"Ini kenapa go food dapat promo diskon tapi ga isa di klik ato dipake, padahal syarat dan ketentuan sudah terpenuhi.., kalo ga niat ngasih promo ya ga usah ngasih, bikin jengkel aja kalo lihat",3,2,4.69.2,2023-07-02 17:51:49,"Hai Yuri, mohon maaf atas kendalanya. Terkait laporanmu, pastikan kode voucher yang dimasukkan sudah sesuai, ya. Jika masih tidak bisa, silakan laporkan dengan cara klik tautan https://gjk.id/RedeemPromoCode dari email di ponsel Android-mu, cantumkan kode psr-23-185-0459-170089 pada kolom 'Ceritakan lebih lanjut'. ^Meta",2023-07-04 11:59:27,4.69.2,most_relevant,com.gojek.app
2872a7f0-383d-493a-b0ff-6f738a0310c9,putri nurjanah,https://play-lh.googleusercontent.com/a-/AD_cMMS56oi7gIkAnahRthKir7s-MM-MZtTdl1uO1xX-Ik3gHg,"Membantu banget buat waktu waktu sulit,,pokoknya sip deh Lebih ke terus tingkatkan kualitas keamanan aja sih kadang suka dapet driver yang rada ugal ugalan hehe",5,0,4.68.1,2023-07-02 18:05:54,,,4.68.1,most_relevant,com.gojek.app
1aaf7b39-6f8c-4ae6-aa1b-cd2421fc5e4d,Arizna Putra Akbar,https://play-lh.googleusercontent.com/a-/AD_cMMSix-pe1RY8B6kd6b4pBoUFOK7kH4_Q1AWYFmPA6QglVhuM,"Pada akhir Juni 2023 tiba-tiba akun gopayplus saya dikembalikan ke regular, itu sangat2 mengganggu dan toxic. Karena topup saldo gopay saya setiap bulan tidak pernah kurang dari 500 ribu untuk keperluan transfer, dan membeli pulsa serta token dan bertransaksi di tokopedia. Status GoClub saya juga sudah Juragan, gopay tidak memberikan pelayanan maksimal bagi member loyal. Saat saya laporkan alasan penurunan status gopayplus, jawaban adalah umum yang dilakukan oleh AI tanpa solusi konkrit!",1,13,4.69.2,2023-07-02 18:12:41,"Hai Arizna Putra Akbar, mohon maaf untuk kendalanya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya ya. ^Meta",2023-07-04 09:44:50,4.69.2,most_relevant,com.gojek.app
35c6cc3d-6f32-4a25-bac5-a472a8bfa363,bidji salak,https://play-lh.googleusercontent.com/a/AAcHTtdZPgT2zUT9N3vX-bawkD699BUSPULxRFUJNQpFdBQL=mo,Kenapa sekarang.. Kalau pesen food. Dapet drivernya lama?? Bisa smpai 20-30mnt. Dikirain restonya yg ngaco. Ternyata sering walau beda resto. Menuju kecewa,2,0,4.68.1,2023-07-02 21:28:03,"Hai, mohon maaf atas kendalanya. Kesulitan untuk mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau karena tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali. Silakan laporkan melalui menu Bantuan jika kamu memiliki pertanyaan atau kendala lain ya. ^Meta",2023-07-04 11:40:23,4.68.1,most_relevant,com.gojek.app
4ff8a86b-61a0-4fa2-9530-c01dd07c2d08,Isty Ningtyas,https://play-lh.googleusercontent.com/a/AAcHTtf_tooRHKVe0whVIwn_C_LKLErC_BKaXMzodeUNwoSg=mo,"Tidak ada fitur chat langsung dengan cs, karena fitur bantuan tidak memberikan solusi. Tolong ditambahkan",4,0,4.69.2,2023-07-03 07:13:50,,,4.69.2,most_relevant,com.gojek.app
256e0fe2-6253-4603-97a1-30e74623fcc7,habibie i,https://play-lh.googleusercontent.com/a-/AD_cMMQxEZJXzdNqe5dE2-DXHhakM-ApDeArcoY3hP_FJeNK9HE,"dpt promo, tp ketika digunakan tarif naik.. wkwkwk.. sama juga boong.. makasih gojek",3,0,4.69.2,2023-07-03 08:38:13,"Hai Habibie, terima kasih atas ulasanmu dan mohon maaf sebelumnya. Kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Meta",2023-07-04 16:58:46,4.69.2,most_relevant,com.gojek.app
bdaae6c5-b5cc-4dd6-9c74-bec642e1d9c0,ARDIMAS SAPUTRA,https://play-lh.googleusercontent.com/a-/AD_cMMQnABVOArqKf3ESyx6R2w7k6JS1GIO9vN1GkMzm9EJlNg,Min ini saya belum bisa ngelunasi yg di kredit pintar. Mesti pindah ke findaya. Peraturan pindah mesti lunasi dulu. Kok ada pemberitahuan sebelumnya min yah?. Terus gmn ini saya belum bisa ngelunasi yg di kredit pintar.,5,0,4.68.1,2023-07-03 09:03:27,"Hai Ardimas, mohon maaf ya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya ya. ^Meta",2023-06-16 11:15:45,4.68.1,most_relevant,com.gojek.app
83cad944-2aa1-47ca-a496-263a4294acd7,farah ghassani,https://play-lh.googleusercontent.com/a/AAcHTtfCk439qhr6Mycrwkqh30tGcE6ZMcSm_QHnwi4X3wHS=mo,"sebenernya bagus, cuma ONGKIR sama PAJAK nya MAHALL BANGETT GOJEKKK, tolong dong turunin ongkir sama biaya adminnya..... sekalian tambahin promo promo buat pembayaran via tunai ya, gojek😁😁🙏🏻🙏🏻",4,0,4.69.2,2023-07-03 11:44:57,,,4.69.2,most_relevant,com.gojek.app
df854b6d-617a-439a-8034-a2c867d9183d,Ceptyani 0915,https://play-lh.googleusercontent.com/a/AAcHTteV61Ce-tCrF90C1F3QbbZgb9MCd8m98-_mxu1d8bSJ=mo,"Tolong dong, abis update apknya tidak bisa saya buka ini...",3,0,4.69.2,2023-07-03 12:45:15,"Hai Ceptyani, mohon maaf atas kendalanya. Pastikan sinyal internet bagus dan sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih mengalami kendala, silakan laporkan dengan cara klik tautan https://gjk.id/ErrorApps dari email di ponsel Android-mu, cantumkan kode psr-23-185-0952-20460 pada kolom 'Ceritakan lebih lanjut'. ^Meta",2023-07-04 16:52:32,4.69.2,most_relevant,com.gojek.app
4b5ed930-0379-4a58-aed5-c59d67fb67cd,Bagus Eko Prasetya,https://play-lh.googleusercontent.com/a-/AD_cMMToqWEv8v2tMEZwfXWE0MgOdKixWjtVyERdcAPh5Lj56DI,"Mohon untuk perbaikan maps pengantarannya ya,., ini suka ga sesuai sama tempat ngantar nya, yang harusnya ke alamat toko malah nah ternyata jauh bgt beda dengan di maps",2,3,4.69.2,2023-07-03 21:16:28,"Hai Bagus Eko, mohon maaf ya. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, laporkan dengan cara klik tautan https://gjk.id/GPSProblem dari email id ponsel Android-mu, cantumkan kode psr-23-185-0924-000070 pada kolom 'Ceritakan lebih lanjut'.^Meta",2023-07-04 16:24:23,4.69.2,most_relevant,com.gojek.app
18285e38-2997-466f-b345-4be8981f3719,Anas Nabhanningrum (Anas),https://play-lh.googleusercontent.com/a-/AD_cMMRaAfu4yBFGaLJJ4S1nX0rNB_voRNewedGxoJuTxn6DpQs,Promonya tidak otomatis masuk dan saat cancel orderan karena mau ganti metode pembayaran harus masukan ulang promo yg udah di masukan sebelum nya sehingga tidak terpakai promonya,2,2,4.69.2,2023-07-04 02:54:13,"Hai Anas Nabhanningrum, mohon maaf ya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya ya. ^Meta",2023-07-05 14:40:21,4.69.2,most_relevant,com.gojek.app
01d1894c-8c19-41b1-bce9-a6ba0d859ded,Dino Sukistiono,https://play-lh.googleusercontent.com/a-/AD_cMMTodtl3WCmp3nEAkMYEu3XCUKlRLfSOk_KMphWZ5ygoyfE,"Tolong di ubah sistemnya, bilamana pembayaran gopaylater lebih awal, seharusnya sistemnya juga ikut sesuai pembayaran atau pelunasan. Jangan di tetapkan waktu awal pinjam.",3,1,4.69.2,2023-07-04 03:49:26,"Hai Dino Sukistiono, mohon maaf ya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Meta",2023-07-05 15:03:17,4.69.2,most_relevant,com.gojek.app
2032aa4f-9c53-405b-8349-17dd2dbf749b,Mely Ana,https://play-lh.googleusercontent.com/a/AAcHTtdtux4UuWfoqbYxTreaEvd9HkozSql9ycWntbHmePMI=mo,Saran saya kalo bisa buat gopay cicil...harusnya bisa angsuran doble ato sekalian bisa ditutup sekalian...gak harus nggu tgl sekian baru bisa bayar...,4,0,4.69.2,2023-07-04 07:20:52,,,4.69.2,most_relevant,com.gojek.app
d7b67610-5029-43d3-9841-011fa68518a1,Hann,https://play-lh.googleusercontent.com/a-/AD_cMMRpl5YO37_KFmxhkq5UOL4hjzRLuVSn_ll4E5u8x3DJebM,"Nice, membantu skali. Cm kadang² suka error berjam jam dan gabisa order gojek.",4,0,4.69.2,2023-07-04 22:16:26,,,4.69.2,most_relevant,com.gojek.app
8cbcb9fa-d115-468d-93a2-0b012b8d2bea,Vyas Cornanila,https://play-lh.googleusercontent.com/a-/AD_cMMRTHutWPBgcrEy9Qrgt3AkK9JIGu02tfQ7VSsx53O60SHw,"Mau login tapi malah disuruh masukin nama sama email baru. Giliran udah dimasukin malah katanya email sudah terdaftar. Ya memang sudah, makanya saya mau masuk! Saya coba terus masuk, lantas ada peringatan nyobanya kebanyakan. Ini gimana ya pihak gojek? Mohon diperbaiki ya, itu sudah versi yang paling baru lho padahal. Hampir selalu saya mengalami kendala dalam login gojek 🙏",1,10,4.69.2,2023-07-04 23:18:55,"Hai Vyas, mohon maaf atas kendalanya. Sebelum login, pastikan kamu menggunakan aplikasi Gojek versi terbaru, dan tidak ada kendala pada akun Gojek kamu. Jika masih mengalami kendala, silakan laporkan melalui email ke customerservice@go-jek.com dan mencantumkan kode psr-23-186-0216-43703 pada subjek email yang dikirimkan. ^Meta",2023-07-05 09:16:57,4.69.2,most_relevant,com.gojek.app
84ac262e-617b-40e0-99cc-e5b0cef92c3b,Zhi.,https://play-lh.googleusercontent.com/a-/AD_cMMQWmCwcCh96HFI6Qqh1O3UkHbs96GAU6rZR4JrgZP_siA,"Saat gofood malam² udh nunggu lama 30 menit, ga dapat² driver mau batalin ga bisa coba kasi fitur bisa batalin, dan juga sekarang pelit banget pesen gofood makin mahal. Padahal dulu ga semahal ini, mana sekarang dapat voucher nya jarang ongkir makin mahal pas gofood, mungkin bisa di kurangin ongkir nya dan dapat voucher lebih sering, dan juga ada bug di mana saya ga bisa pesan goride di suruh scan muka, padahal muka saya sudah diem dan kamera jernih tetep ga ke deteksi hadehh",2,2,4.69.2,2023-07-05 00:19:44,"Hai Alvi Khorin Nisa, terima kasih atas ulasanmu dan mohon maaf sebelumnya. Kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Meta",2023-07-06 11:54:56,4.69.2,most_relevant,com.gojek.app
8989bc97-525e-447f-8bc4-b53c4d40e0a2,Pearl Vanescha Abigail,https://play-lh.googleusercontent.com/a/AAcHTtcQj7j5cLnvDe7lTBL_1-7f4A5_JXtsmGN8AJuQQaM=mo,"Tambah hari, tambah mahal. Gak tau apa yang bikin mahal. Dulu, yang paling deket 12K. Sekarang 15K. Lumayan banget naiknya.",3,0,4.69.2,2023-07-05 10:59:29,"Hai Pearl Vanescha, terima kasih atas ulasanmu dan mohon maaf sebelumnya. Kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Meta",2023-07-06 15:20:03,4.69.2,most_relevant,com.gojek.app
15fbefa9-12db-4b1f-a8c9-589ebd747d1e,Pralan Sukijan,https://play-lh.googleusercontent.com/a/AAcHTtd8EAtYD-8psuNWh3PyaB4RdQV919w0e1gIQb9-fl-H=mo,"Saya sering top up lewat nomer telpon, tapi akhir akhir ini fitur nya tidak bisa digunakan dan selalu meminta update. Walaupun sudah di update tetap saja fiturnya tidak bisa digunakan. Kecewa berat",2,4,4.69.2,2023-07-05 14:43:33,"Hai Pralan Sukijan, mohon maaf atas kendala yang kamu alami. Mengenai kendala tersebut, silakan laporkan melalui email ke customerservice@go-jek.com dengan melampirkan kode psr-23-187-0452-02774 pada subject email agar tim kami bisa bantu cek lebih lanjut. ^Meta",2023-07-06 11:52:13,4.69.2,most_relevant,com.gojek.app
08d8578b-2c97-4d56-9d24-d2cabe4325c0,Azizah Nabila,https://play-lh.googleusercontent.com/a-/AD_cMMRqbj0PKYWEPys2-zfB7-dcqroJTjV3bgRMOV3JdgXrkL4,Pakai aplikasi ini cuma buat beli pulsa. untuk pelayanan go food kurang memuaskan selalu aja sulit nyari driver 🙂 juga biaya pengantaran makanan cukup mahal untuk pelayanan yang kurang memuaskan. Harga makanan sudah mahal ditambah biaya pengantaran dan segala macam,4,1,4.66.1,2023-07-05 15:00:58,,,4.66.1,most_relevant,com.gojek.app
ae5145e8-83ac-469d-84e2-ebd9dee7ac0b,irul dalimunte,https://play-lh.googleusercontent.com/a-/AD_cMMQMrvx_UQwzcfbD6j7D82HhSPMPIt6_13sX503IcKV1KA,"Min,saya sudah ajukan tiket melalui apk gojek,tapi belum ada solusi.saya mau bayar cicilan di sala satu fasilitas di gojek,saya di beri nomor va untuk pembayaran transaksi,akan tetapi no va tersebut tidak terdaftar untuk nomor pembayaran.sudah 2 kali di email pihak gojek utk nomor va di ganti tapi tetap tidak terdaftar pafa saya malukukan pembayarn,sedangkan jatuh tempo tingal beberapa hari lagi..mohon bantuanya min.melalui tiket di gojek tidak di respon lagi.thsk",2,0,4.69.2,2023-07-05 20:48:54,"Hai Irul, terima kasih atas ulasan kamu. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@go-jek.com dengan melampirkan kode psr-23-187-0446-180028 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Meta",2023-07-06 11:46:36,4.69.2,most_relevant,com.gojek.app
9f6963ea-166e-4e12-99c8-97356162d62f,Samayahu,https://play-lh.googleusercontent.com/a-/AD_cMMT6v98TXEmEboZMOC7D0j9dcu_UuZbxN6sZLaaDM_ptqfA,Kurangi 1 bintang. Masa mau transaksi dapat notif periksa koneksi jaringan ? Padahal jaringan 4G. Tolong diperbaiki.,3,0,4.69.2,2023-07-05 22:09:37,"Hai Samayahu, mohon maaf atas kendalanya. Pastikan sinyal internet bagus dan sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih mengalami kendala, silakan laporkan dengan cara klik tautan https://gjk.id/ErrorApps dari email di ponsel Android-mu, cantumkan kode psr-23-187-0812-13155 pada kolom 'Ceritakan lebih lanjut'. ^Meta",2023-07-06 15:12:28,4.69.2,most_relevant,com.gojek.app
895e9014-25f7-422a-b85b-056b159bbe80,Firdaus UUS.PSYCHO,https://play-lh.googleusercontent.com/a-/AD_cMMRZlEyGhk8kpGJt5POS7vVPG1YLjU-Yo_H4_zxi9y0JCQ,"Mohon maaf saya beri bintang 3karena ada kendala. Ketika Saya ingin top up saldo go-pay kepada keluarga saya saya disuruh update, tapi setelah saya update masih tidak bisa coba un-install halo saya instal kembali tetap saja tidak bisa tolong diperbaiki secepatnya karena ini sangat tidak nyaman walau layanannya friendly terima kasih",3,2,4.69.3,2023-07-06 14:11:32,"Hai Firdaus, mohon maaf atas kendala yang dialami. Sebelum kamu mencoba upgrade ke GoPay Plus, pastikan dokumen serta foto selfie yang kamu kirim sudah sesuai dengan ketentuan GoPay. Info lengkapnya bisa klik tautan https://gjk.id/UpgradeGopayPlus dari email-mu, pastikan klik link dari ponsel Android ya. ^Meta",2023-07-07 15:30:37,4.69.3,most_relevant,com.gojek.app
638eca49-e4d1-4d55-8597-21420c73c638,Way Saleh,https://play-lh.googleusercontent.com/a-/AD_cMMT7xSsIvWqgPta6FPV8YwTO8O7-9jM5NNml_RKKNR-P_a0,Khusus untuk Gojek driver-drivernya suka pada nolak rejeki hanya karena pengantaran dekat dan dianggap tidak menguntungkan...,3,0,4.69.2,2023-07-06 15:18:03,"Hai Way Saleh, mohon maaf atas kendalanya. Kesulitan untuk mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau karena tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali. Silakan laporkan melalui menu Bantuan jika kamu memiliki pertanyaan atau kendala lain ya. ^Meta",2023-07-07 15:29:50,4.69.2,most_relevant,com.gojek.app
04317531-d0b1-4021-8358-9d6e9476b1d7,Muhammad Hatta,https://play-lh.googleusercontent.com/a/AAcHTtdfOe5jdwlORmZUsU-Z0C-Pm4vUQBtdWbVUwBVdgnRV=mo,Bagus sihh mantap pelayanannya tapi kalau belanja di go mart lebih mahal aja dari harga pasaran mohon untuk di turunin harganya. Dan juga sering selalu ke cancel Aja tapi menurut saya baik sih,4,1,4.69.1,2023-07-06 18:26:54,,,4.69.1,most_relevant,com.gojek.app
6886992b-41d0-4772-af9a-ba76125c53fd,Nichowww Boy,https://play-lh.googleusercontent.com/a-/AD_cMMT7tsP4Jg5sGW7VkKcvGWADjnJgYxdgJWRguUvjzI4rPkgf,"Gopaylater ku kenapa gak naik2 yah 😭😭pengguan tiap bulan juga sampe habis bayar juga pas akhir bulan gak telat, dan goofood nya mendingan di grab menurutku bnyk diskon juga, biaaya penanganan mayan mahal dsini, cm klo gosend dll lbh tepat ttik loaksinya di gojek ini, detile, mnr aku ya",4,0,4.69.3,2023-07-06 20:43:07,,,4.69.3,most_relevant,com.gojek.app
07c6782a-eeb6-4a95-9200-258f6f50917b,siti nurlela,https://play-lh.googleusercontent.com/a-/AD_cMMTaz9ncOJxlH6Z8u9-0CpVerKOG-Q8ASPDQR015yyaQ84w,Awalnya suka pake ini. Tapi jd kecewa banget pas pesen gojek.. Di aplikasi saya sudah sesuai tujuan dan jumlah ongkos. Pas ketemu supirnya ternyata beda titik tujuan. Jd saya yg harus ganti. Ongkos pun berubah pula..,3,4,4.69.3,2023-07-07 06:22:43,"Hai Siti Nurlela, mohon maaf untuk kendalanya. Apabila kamu mengalami kendala terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya ya. ^Meta",2023-07-10 12:51:11,4.69.3,most_relevant,com.gojek.app
