Date,TransactionID,CustomerID,ProductID,StoreID,Qty,TotalAmount,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income,Product Name,Price
2022-03-10,TR45567,88,P4,5,4,48000,Bonafid,Gita,General Trade,-7.250445,112.768845,21,False,Single,2.97,Potato Chip,12000
2022-03-10,TR6404,177,P10,12,5,75000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,33,True,Married,8.06,Cheese Stick,15000
2022-03-10,TR69803,77,P9,1,1,10000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,26,False,Married,4.67,Yoghurt,10000
2022-03-10,TR73501,299,P4,10,2,24000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,37,True,Married,4.54,Potato Chip,12000
2022-03-10,TR87367,181,P1,10,6,52800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,33,True,Married,9.94,Choco Bar,8800
2022-03-10,TR87395,167,P5,12,3,12600,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,28,True,Married,2.91,Thai Tea,4200
2022-03-10,TR98291,233,P1,1,4,35200,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,43,True,Married,5.69,Choco Bar,8800
2022-03-11,TR10026,164,P6,11,1,18000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,18,True,Single,0.0,Cashew,18000
2022-03-11,TR14047,362,P8,5,3,48000,Bonafid,Gita,General Trade,-7.250445,112.768845,25,False,Single,7.47,Oat,16000
2022-03-11,TR15302,134,P4,11,3,36000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,50,False,Married,18.62,Potato Chip,12000
2022-03-11,TR24456,384,P8,8,3,48000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,59,True,Married,4.42,Oat,16000
2022-03-11,TR29960,98,P3,5,5,37500,Bonafid,Gita,General Trade,-7.250445,112.768845,56,False,Married,14.54,Crackers,7500
2022-03-11,TR3425,151,P9,8,3,30000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,42,False,Married,10.38,Yoghurt,10000
2022-03-11,TR46680,120,P3,2,4,30000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,30,False,Married,2.48,Crackers,7500
2022-03-11,TR51619,302,P5,9,3,12600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,51,False,Married,15.43,Thai Tea,4200
2022-03-11,TR6745,67,P9,14,2,20000,Priangan,Priangan,Modern Trade,-5.45,105.26667,19,False,Single,0.0,Yoghurt,10000
2022-03-11,TR85377,316,P7,7,2,18800,Buana Indah,Buana,General Trade,3.316694,114.590111,45,False,Married,9.49,Coffee Candy,9400
2022-03-11,TR91375,359,P10,3,2,30000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,46,False,Married,19.99,Cheese Stick,15000
2022-03-11,TR96509,39,P3,12,3,22500,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,66,True,Married,6.19,Crackers,7500
2022-03-12,TR25124,269,P5,3,5,21000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,39,True,Married,6.3,Thai Tea,4200
2022-03-12,TR392,160,P5,9,4,16800,Lingga,Lingga,Modern Trade,-3.654703,128.190643,48,True,Married,12.57,Thai Tea,4200
2022-03-12,TR45801,118,P6,2,1,18000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,20,True,Single,3.28,Cashew,18000
2022-03-12,TR54845,46,P7,1,4,37600,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,36,True,Married,8.31,Coffee Candy,9400
2022-03-12,TR66064,103,P4,14,1,12000,Priangan,Priangan,Modern Trade,-5.45,105.26667,31,True,Single,4.01,Potato Chip,12000
2022-03-12,TR71834,144,P5,8,5,21000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,34,False,Married,10.01,Thai Tea,4200
2022-03-12,TR72028,242,P9,12,4,40000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,56,True,Married,6.98,Yoghurt,10000
2022-03-12,TR74369,65,P7,14,5,47000,Priangan,Priangan,Modern Trade,-5.45,105.26667,38,False,Married,4.36,Coffee Candy,9400
2022-03-12,TR82078,166,P10,12,3,45000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,33,False,Married,3.33,Cheese Stick,15000
2022-03-12,TR84662,97,P10,13,1,15000,Buana,Buana,General Trade,-1.26916,116.825264,51,True,Married,20.22,Cheese Stick,15000
2022-03-12,TR852,54,P8,5,3,48000,Bonafid,Gita,General Trade,-7.250445,112.768845,42,False,Single,9.68,Oat,16000
2022-03-12,TR85437,188,P3,4,4,30000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,46,True,Married,25.22,Crackers,7500
2022-03-12,TR90097,62,P7,3,5,47000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,51,True,Married,13.62,Coffee Candy,9400
2022-03-12,TR98621,398,P3,6,3,22500,Lingga,Lingga,Modern Trade,-5.135399,119.42379,33,False,Married,7.44,Crackers,7500
2022-04-01,TR14593,311,P6,9,4,72000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,61,True,Married,7.64,Cashew,18000
2022-04-01,TR14970,136,P10,6,1,15000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,28,True,Married,2.96,Cheese Stick,15000
2022-04-01,TR2102,23,P5,14,4,16800,Priangan,Priangan,Modern Trade,-5.45,105.26667,57,True,Married,12.56,Thai Tea,4200
2022-04-01,TR22313,194,P2,2,4,12800,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,31,True,Married,4.33,Ginger Candy ,3200
2022-04-01,TR37381,243,P10,7,2,30000,Buana Indah,Buana,General Trade,3.316694,114.590111,38,False,Married,3.34,Cheese Stick,15000
2022-04-01,TR41140,78,P9,14,2,20000,Priangan,Priangan,Modern Trade,-5.45,105.26667,41,True,Married,10.34,Yoghurt,10000
2022-04-01,TR45300,351,P6,11,4,72000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,45,True,Married,18.34,Cashew,18000
2022-04-01,TR48461,117,P5,1,2,8400,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,45,True,Married,12.55,Thai Tea,4200
2022-04-01,TR49210,189,P4,7,1,12000,Buana Indah,Buana,General Trade,3.316694,114.590111,59,True,Single,5.15,Potato Chip,12000
2022-04-01,TR50516,304,P10,1,2,30000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,34,False,Single,8.55,Cheese Stick,15000
2022-04-01,TR51256,433,P9,4,1,10000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,48,True,Married,11.97,Yoghurt,10000
2022-04-01,TR57427,157,P5,5,3,12600,Bonafid,Gita,General Trade,-7.250445,112.768845,44,False,Single,2.52,Thai Tea,4200
2022-04-01,TR64821,117,P3,2,1,7500,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,45,True,Married,12.55,Crackers,7500
2022-04-01,TR68280,36,P8,12,1,16000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,32,True,Married,10.4,Oat,16000
2022-04-01,TR86686,403,P5,1,2,8400,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,30,False,Married,4.06,Thai Tea,4200
2022-04-01,TR88044,62,P5,1,5,21000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,51,True,Married,13.62,Thai Tea,4200
2022-04-01,TR90452,440,P2,11,5,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,40,False,Married,3.47,Ginger Candy ,3200
2022-04-01,TR98969,355,P8,4,1,16000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,19,True,Single,0.0,Oat,16000
2022-04-02,TR16875,218,P2,1,5,16000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,29,False,Married,3.52,Ginger Candy ,3200
2022-04-02,TR2859,226,P1,8,6,52800,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,18,False,Single,0.0,Choco Bar,8800
2022-04-02,TR29286,306,P6,5,2,36000,Bonafid,Gita,General Trade,-7.250445,112.768845,49,False,Married,16.52,Cashew,18000
2022-04-02,TR37417,53,P9,8,5,50000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,32,False,Married,7.36,Yoghurt,10000
2022-04-02,TR42721,128,P4,14,1,12000,Priangan,Priangan,Modern Trade,-5.45,105.26667,0,True,Married,6.77,Potato Chip,12000
2022-04-02,TR5327,128,P8,13,2,32000,Buana,Buana,General Trade,-1.26916,116.825264,0,True,Married,6.77,Oat,16000
2022-04-02,TR56306,395,P5,3,4,16800,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,28,False,Married,3.39,Thai Tea,4200
2022-04-02,TR57094,289,P9,14,2,20000,Priangan,Priangan,Modern Trade,-5.45,105.26667,29,False,Married,2.37,Yoghurt,10000
2022-04-02,TR65344,54,P3,1,3,22500,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,42,False,Single,9.68,Crackers,7500
2022-04-02,TR65958,54,P1,2,3,26400,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,42,False,Single,9.68,Choco Bar,8800
2022-04-02,TR70798,428,P3,12,4,30000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,60,True,Married,4.49,Crackers,7500
2022-04-02,TR72427,66,P10,13,4,60000,Buana,Buana,General Trade,-1.26916,116.825264,37,True,Married,3.04,Cheese Stick,15000
2022-04-02,TR74375,220,P5,12,5,21000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,45,False,Married,16.35,Thai Tea,4200
2022-04-02,TR78838,205,P2,12,5,16000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,46,False,Married,3.83,Ginger Candy ,3200
2022-04-02,TR88072,60,P8,13,2,32000,Buana,Buana,General Trade,-1.26916,116.825264,56,False,Married,10.61,Oat,16000
2022-04-02,TR96454,379,P2,8,5,16000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,48,True,Married,17.74,Ginger Candy ,3200
2022-04-02,TR96549,252,P5,3,4,16800,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,18,True,Single,0.0,Thai Tea,4200
2022-04-03,TR25341,270,P7,5,4,37600,Bonafid,Gita,General Trade,-7.250445,112.768845,49,True,Married,8.81,Coffee Candy,9400
2022-04-03,TR34368,438,P2,3,5,16000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,36,True,Single,5.43,Ginger Candy ,3200
2022-04-03,TR37123,85,P3,9,2,15000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,59,True,Married,7.89,Crackers,7500
2022-04-03,TR38909,285,P3,12,4,30000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,20,False,Single,0.0,Crackers,7500
2022-04-03,TR39176,356,P10,12,5,75000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,56,False,Married,13.25,Cheese Stick,15000
2022-04-03,TR4544,358,P3,11,3,22500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,32,True,Married,3.2,Crackers,7500
2022-04-03,TR53931,31,P7,4,2,18800,Gita Ginara,Gita,General Trade,-6.966667,110.416664,38,False,Married,9.61,Coffee Candy,9400
2022-04-03,TR54885,188,P1,3,5,44000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,46,True,Married,25.22,Choco Bar,8800
2022-04-03,TR65295,112,P5,5,5,21000,Bonafid,Gita,General Trade,-7.250445,112.768845,31,True,Married,4.44,Thai Tea,4200
2022-04-03,TR66478,133,P5,1,3,12600,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,47,True,Married,20.81,Thai Tea,4200
2022-04-03,TR67562,323,P2,10,6,19200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,58,False,Married,10.55,Ginger Candy ,3200
2022-04-03,TR7418,92,P4,1,2,24000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,60,False,Married,10.72,Potato Chip,12000
2022-04-03,TR79620,212,P9,12,4,40000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,36,False,Married,7.96,Yoghurt,10000
2022-04-03,TR83712,430,P2,13,5,16000,Buana,Buana,General Trade,-1.26916,116.825264,55,True,Single,18.37,Ginger Candy ,3200
2022-04-03,TR94357,277,P9,14,4,40000,Priangan,Priangan,Modern Trade,-5.45,105.26667,60,True,Married,9.38,Yoghurt,10000
2022-04-03,TR97857,208,P2,4,5,16000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,39,True,Married,7.52,Ginger Candy ,3200
2022-04-04,TR12468,350,P7,6,3,28200,Lingga,Lingga,Modern Trade,-5.135399,119.42379,38,False,Single,7.95,Coffee Candy,9400
2022-04-04,TR2135,384,P10,14,5,75000,Priangan,Priangan,Modern Trade,-5.45,105.26667,59,True,Married,4.42,Cheese Stick,15000
2022-04-04,TR26095,11,P1,3,3,26400,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,42,False,Married,12.25,Choco Bar,8800
2022-04-04,TR27245,339,P5,13,2,8400,Buana,Buana,General Trade,-1.26916,116.825264,22,False,Single,2.19,Thai Tea,4200
2022-04-04,TR28907,164,P1,9,7,61600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,18,True,Single,0.0,Choco Bar,8800
2022-04-04,TR4104,37,P3,2,4,30000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,51,False,Married,17.11,Crackers,7500
2022-04-04,TR54270,392,P10,4,5,75000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,45,False,Married,19.68,Cheese Stick,15000
2022-04-04,TR56681,96,P1,2,9,79200,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,55,False,Married,13.67,Choco Bar,8800
2022-04-04,TR60285,223,P5,2,5,21000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,62,True,Single,5.35,Thai Tea,4200
2022-04-04,TR67393,90,P7,11,6,56400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,21,True,Single,0.0,Coffee Candy,9400
2022-04-04,TR70022,78,P10,8,1,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,41,True,Married,10.34,Cheese Stick,15000
2022-04-04,TR71964,245,P1,9,7,61600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,26,True,Married,4.58,Choco Bar,8800
2022-04-04,TR72590,277,P8,11,1,16000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,60,True,Married,9.38,Oat,16000
2022-04-04,TR8418,332,P2,7,4,12800,Buana Indah,Buana,General Trade,3.316694,114.590111,28,True,Single,6.91,Ginger Candy ,3200
2022-04-04,TR94559,369,P3,4,5,37500,Gita Ginara,Gita,General Trade,-6.966667,110.416664,32,False,Married,10.62,Crackers,7500
2022-04-04,TR98000,258,P1,6,9,79200,Lingga,Lingga,Modern Trade,-5.135399,119.42379,51,False,Married,12.57,Choco Bar,8800
2022-04-05,TR36073,366,P7,13,5,47000,Buana,Buana,General Trade,-1.26916,116.825264,18,False,Single,0.0,Coffee Candy,9400
2022-04-05,TR5700,30,P9,10,4,40000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,37,True,Single,2.26,Yoghurt,10000
2022-04-05,TR64849,366,P8,5,2,32000,Bonafid,Gita,General Trade,-7.250445,112.768845,18,False,Single,0.0,Oat,16000
2022-04-05,TR72156,110,P5,3,3,12600,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,19,False,Married,2.41,Thai Tea,4200
2022-04-05,TR75679,277,P8,12,1,16000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,60,True,Married,9.38,Oat,16000
2022-04-05,TR82771,425,P5,5,5,21000,Bonafid,Gita,General Trade,-7.250445,112.768845,58,True,Married,7.22,Thai Tea,4200
2022-04-05,TR91371,357,P5,8,5,21000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,48,False,Married,18.14,Thai Tea,4200
2022-04-05,TR92300,356,P5,11,2,8400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,56,False,Married,13.25,Thai Tea,4200
2022-04-05,TR98177,92,P8,1,2,32000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,60,False,Married,10.72,Oat,16000
2022-04-06,TR27448,228,P5,10,3,12600,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,46,False,Married,11.31,Thai Tea,4200
2022-04-06,TR36412,192,P7,9,4,37600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,26,False,Single,4.47,Coffee Candy,9400
2022-04-06,TR43932,423,P1,3,3,26400,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,22,False,Married,3.55,Choco Bar,8800
2022-04-06,TR46767,234,P1,5,2,17600,Bonafid,Gita,General Trade,-7.250445,112.768845,61,True,Married,10.86,Choco Bar,8800
2022-04-06,TR48027,123,P5,14,3,12600,Priangan,Priangan,Modern Trade,-5.45,105.26667,34,False,Married,4.36,Thai Tea,4200
2022-04-06,TR52055,36,P7,9,2,18800,Lingga,Lingga,Modern Trade,-3.654703,128.190643,32,True,Married,10.4,Coffee Candy,9400
2022-04-06,TR53407,234,P8,14,2,32000,Priangan,Priangan,Modern Trade,-5.45,105.26667,61,True,Married,10.86,Oat,16000
2022-04-06,TR814,398,P7,12,6,56400,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,33,False,Married,7.44,Coffee Candy,9400
2022-04-06,TR81996,400,P1,11,5,44000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,23,True,Single,2.79,Choco Bar,8800
2022-04-06,TR909,412,P8,5,2,32000,Bonafid,Gita,General Trade,-7.250445,112.768845,18,True,Single,0.0,Oat,16000
2022-04-06,TR96898,29,P7,1,2,18800,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,59,True,Married,10.5,Coffee Candy,9400
2022-04-07,TR18804,217,P2,7,7,22400,Buana Indah,Buana,General Trade,3.316694,114.590111,39,True,Single,6.96,Ginger Candy ,3200
2022-04-07,TR18916,39,P9,1,7,70000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,66,True,Married,6.19,Yoghurt,10000
2022-04-07,TR2485,384,P3,13,6,45000,Buana,Buana,General Trade,-1.26916,116.825264,59,True,Married,4.42,Crackers,7500
2022-04-07,TR3208,259,P7,6,6,56400,Lingga,Lingga,Modern Trade,-5.135399,119.42379,59,True,Married,4.44,Coffee Candy,9400
2022-04-07,TR54646,112,P10,5,5,75000,Bonafid,Gita,General Trade,-7.250445,112.768845,31,True,Married,4.44,Cheese Stick,15000
2022-04-07,TR72546,237,P5,8,5,21000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,35,True,Married,8.14,Thai Tea,4200
2022-04-07,TR74803,47,P9,7,1,10000,Buana Indah,Buana,General Trade,3.316694,114.590111,35,True,Married,9.56,Yoghurt,10000
2022-04-07,TR79007,140,P5,3,3,12600,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,54,False,Married,9.57,Thai Tea,4200
2022-04-08,TR10555,139,P7,11,3,28200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,38,True,Married,5.17,Coffee Candy,9400
2022-04-08,TR16793,201,P10,2,1,15000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,57,False,Married,6.87,Cheese Stick,15000
2022-04-08,TR58845,310,P2,6,6,19200,Lingga,Lingga,Modern Trade,-5.135399,119.42379,23,False,Married,4.17,Ginger Candy ,3200
2022-04-08,TR71187,420,P5,9,5,21000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,48,True,Single,6.01,Thai Tea,4200
2022-04-08,TR79426,190,P3,9,3,22500,Lingga,Lingga,Modern Trade,-3.654703,128.190643,34,True,Married,8.85,Crackers,7500
2022-04-08,TR90632,358,P8,7,3,48000,Buana Indah,Buana,General Trade,3.316694,114.590111,32,True,Married,3.2,Oat,16000
2022-04-08,TR93539,247,P5,12,2,8400,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,33,True,Married,8.11,Thai Tea,4200
2022-04-08,TR96145,397,P3,6,6,45000,Lingga,Lingga,Modern Trade,-5.135399,119.42379,24,False,Single,6.42,Crackers,7500
2022-04-08,TR96662,243,P10,4,1,15000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,38,False,Married,3.34,Cheese Stick,15000
2022-04-09,TR15472,336,P6,3,1,18000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,51,False,Single,10.84,Cashew,18000
2022-04-09,TR16421,316,P3,12,2,15000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,45,False,Married,9.49,Crackers,7500
2022-04-09,TR1877,382,P3,14,2,15000,Priangan,Priangan,Modern Trade,-5.45,105.26667,54,False,Married,15.55,Crackers,7500
2022-04-09,TR28701,369,P1,11,7,61600,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,32,False,Married,10.62,Choco Bar,8800
2022-04-09,TR3104,125,P5,14,5,21000,Priangan,Priangan,Modern Trade,-5.45,105.26667,55,True,Married,12.75,Thai Tea,4200
2022-04-09,TR33209,213,P5,6,2,8400,Lingga,Lingga,Modern Trade,-5.135399,119.42379,24,True,Single,5.72,Thai Tea,4200
2022-04-09,TR35055,11,P7,6,4,37600,Lingga,Lingga,Modern Trade,-5.135399,119.42379,42,False,Married,12.25,Coffee Candy,9400
2022-04-09,TR36807,167,P6,8,3,54000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,28,True,Married,2.91,Cashew,18000
2022-04-09,TR42955,74,P2,2,5,16000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,3,True,Married,5.09,Ginger Candy ,3200
2022-04-09,TR51628,444,P2,3,6,19200,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,53,False,Married,15.31,Ginger Candy ,3200
2022-04-09,TR63130,291,P1,12,2,17600,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,49,False,Married,19.98,Choco Bar,8800
2022-04-09,TR7318,305,P10,7,2,30000,Buana Indah,Buana,General Trade,3.316694,114.590111,29,True,Married,4.08,Cheese Stick,15000
2022-04-09,TR79242,107,P8,1,3,48000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,38,True,Married,9.85,Oat,16000
2022-04-09,TR86503,370,P7,14,5,47000,Priangan,Priangan,Modern Trade,-5.45,105.26667,26,True,Single,1.28,Coffee Candy,9400
2022-04-09,TR91849,208,P2,10,6,19200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,39,True,Married,7.52,Ginger Candy ,3200
2022-04-10,TR25143,225,P6,4,4,72000,Gita Ginara,Gita,General Trade,-6.966667,110.416664,59,True,Married,10.59,Cashew,18000
2022-04-10,TR3673,351,P3,1,2,15000,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,45,True,Married,18.34,Crackers,7500
2022-04-10,TR39426,292,P8,7,3,48000,Buana Indah,Buana,General Trade,3.316694,114.590111,31,False,Single,9.57,Oat,16000
2022-04-10,TR43956,348,P9,13,6,60000,Buana,Buana,General Trade,-1.26916,116.825264,29,True,Married,4.64,Yoghurt,10000
2022-04-10,TR45029,422,P3,13,3,22500,Buana,Buana,General Trade,-1.26916,116.825264,21,True,Single,3.88,Crackers,7500
2022-04-10,TR4541,275,P9,9,7,70000,Lingga,Lingga,Modern Trade,-3.654703,128.190643,41,False,Married,15.33,Yoghurt,10000
2022-04-10,TR47937,121,P5,14,2,8400,Priangan,Priangan,Modern Trade,-5.45,105.26667,26,False,Single,2.93,Thai Tea,4200
2022-04-10,TR49663,396,P7,8,4,37600,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,36,True,Married,9.18,Coffee Candy,9400
2022-04-10,TR59640,447,P10,14,1,15000,Priangan,Priangan,Modern Trade,-5.45,105.26667,54,True,Married,20.37,Cheese Stick,15000
2022-04-10,TR64334,39,P5,12,4,16800,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,66,True,Married,6.19,Thai Tea,4200
2022-04-10,TR69131,92,P2,7,5,16000,Buana Indah,Buana,General Trade,3.316694,114.590111,60,False,Married,10.72,Ginger Candy ,3200
2022-04-10,TR77750,237,P7,6,3,28200,Lingga,Lingga,Modern Trade,-5.135399,119.42379,35,True,Married,8.14,Coffee Candy,9400
2022-04-10,TR78736,213,P4,5,5,60000,Bonafid,Gita,General Trade,-7.250445,112.768845,24,True,Single,5.72,Potato Chip,12000
2022-04-10,TR8174,365,P5,8,4,16800,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,28,False,Single,6.05,Thai Tea,4200
2022-04-10,TR83351,227,P2,10,4,12800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,33,False,Married,7.72,Ginger Candy ,3200
2022-04-10,TR91166,103,P10,13,2,30000,Buana,Buana,General Trade,-1.26916,116.825264,31,True,Single,4.01,Cheese Stick,15000
2022-04-11,TR14887,96,P1,12,2,17600,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,55,False,Married,13.67,Choco Bar,8800
2022-04-11,TR15739,440,P9,13,6,60000,Buana,Buana,General Trade,-1.26916,116.825264,40,False,Married,3.47,Yoghurt,10000
2022-04-11,TR54752,191,P1,3,9,79200,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,35,True,Married,8.3,Choco Bar,8800
2022-04-11,TR61239,93,P7,11,4,37600,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,32,False,Married,4.85,Coffee Candy,9400
2022-04-11,TR84697,237,P10,3,2,30000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,35,True,Married,8.14,Cheese Stick,15000
2022-04-11,TR98203,236,P10,8,5,75000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,28,False,Married,3.13,Cheese Stick,15000
2022-04-12,TR19124,355,P5,14,3,12600,Priangan,Priangan,Modern Trade,-5.45,105.26667,19,True,Single,0.0,Thai Tea,4200
2022-04-12,TR20341,272,P3,10,4,30000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,60,False,Married,4.05,Crackers,7500
2022-04-12,TR36935,182,P8,10,2,32000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,44,True,Married,14.57,Oat,16000
2022-04-12,TR47753,310,P3,8,3,22500,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,23,False,Married,4.17,Crackers,7500
2022-04-12,TR50714,417,P4,2,1,12000,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,47,True,Married,12.75,Potato Chip,12000
2022-04-12,TR52290,274,P5,7,2,8400,Buana Indah,Buana,General Trade,3.316694,114.590111,48,False,Married,11.99,Thai Tea,4200
2022-04-12,TR52536,198,P2,9,3,9600,Lingga,Lingga,Modern Trade,-3.654703,128.190643,45,False,Married,10.69,Ginger Candy ,3200
2022-04-12,TR55223,434,P2,5,5,16000,Bonafid,Gita,General Trade,-7.250445,112.768845,37,False,Married,9.33,Ginger Candy ,3200
2022-04-12,TR60278,384,P8,3,1,16000,Prima Kota,Prima,Modern Trade,-7.797068,110.370529,59,True,Married,4.42,Oat,16000
2022-04-12,TR65128,410,P9,11,4,40000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,55,True,Married,8.68,Yoghurt,10000
2022-04-12,TR73412,195,P1,11,6,52800,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,31,True,Married,10.91,Choco Bar,8800
2022-04-12,TR79758,417,P1,13,9,79200,Buana,Buana,General Trade,-1.26916,116.825264,47,True,Married,12.75,Choco Bar,8800
2022-04-12,TR81761,47,P9,5,4,40000,Bonafid,Gita,General Trade,-7.250445,112.768845,35,True,Married,9.56,Yoghurt,10000
2022-04-12,TR82098,29,P10,12,2,30000,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554,59,True,Married,10.5,Cheese Stick,15000
2022-04-12,TR82330,135,P5,2,4,16800,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238,41,False,Married,3.28,Thai Tea,4200
